Language	Question	SPARQL
es	¿Dónde está publicada Virus?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Virus"" .
?story golem:publisher ?publisher .
}"
es	¿En qué publicación se publica Virus?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Virus"" .
?story golem:publisher ?publisher .
}"
es	¿Cómo es publicado el Virus?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Virus"" .
?story golem:publisher ?publisher .
}"
es	¿En qué revista se publica la Virus?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Virus"" .
?story golem:publisher ?publisher .
}"
es	¿Dónde se publica el Virus?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Virus"" .
?story golem:publisher ?publisher .
}"
es	¿¿Dónde está publicado el Virus?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Virus"" .
?story golem:publisher ?publisher .
}"
es	¿Dónde está publicada Of Mice and Men?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Of Mice and Men"" .
?story golem:publisher ?publisher .
}"
es	¿En qué editorial se publicó Of Mice and Men?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Of Mice and Men"" .
?story golem:publisher ?publisher .
}"
es	¿Cómo se publicó Of Mice y Men?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Of Mice and Men"" .
?story golem:publisher ?publisher .
}"
es	¿En qué editorial publicaron Of Mice and Men?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Of Mice and Men"" .
?story golem:publisher ?publisher .
}"
es	¿Dónde está publicada Lucky You?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Lucky You"" .
?story golem:publisher ?publisher .
}"
es	¿Dónde está guardada Lucky You?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Lucky You"" .
?story golem:publisher ?publisher .
}"
es	¿Cuál es la Publicación de Lucky You?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Lucky You"" .
?story golem:publisher ?publisher .
}"
es	¿En qué plataforma se publa Lucky You?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Lucky You"" .
?story golem:publisher ?publisher .
}"
es	¿Dónde está publicada Daddy’s boy?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Daddy’s boy"" .
?story golem:publisher ?publisher .
}"
es	¿En qué publicación se publicó Daddy’s Boy?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Daddy’s boy"" .
?story golem:publisher ?publisher .
}"
es	¿Dónde está Daddy’s Boy publicado?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Daddy’s boy"" .
?story golem:publisher ?publisher .
}"
es	¿Cómo es la publicación de Daddy’s Boy?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Daddy’s boy"" .
?story golem:publisher ?publisher .
}"
es	¿Dónde se publica Daddy's Boy?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Daddy’s boy"" .
?story golem:publisher ?publisher .
}"
es	¿En qué revista aparece Daddy’s Boy?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Daddy’s boy"" .
?story golem:publisher ?publisher .
}"
es	¿Dónde está publicada Harriet Potter and the Philosopher's Stone?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Harriet Potter and the Philosopher's Stone"" .
?story golem:publisher ?publisher .
}"
es	¿En qué lugar se publicó Harriet Potter y el Filósofo de las Acunadas?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Harriet Potter and the Philosopher's Stone"" .
?story golem:publisher ?publisher .
}"
es	¿Dónde se publica la obra de Harry Potter sobre el Filósofo de las Acunadas?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Harriet Potter and the Philosopher's Stone"" .
?story golem:publisher ?publisher .
}"
es	¿Donde se publicó Harriet Potter y el Filósofoo de las Acuñas?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?publisher
WHERE { 
?story golem:title ""Harriet Potter and the Philosopher's Stone"" .
?story golem:publisher ?publisher .
}"
es	¿De qué trata Magical Moment in the Tent?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""Magical Moment in the Tent"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
es	¿Cuál es el tema de Little Black Book?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""Little Black Book"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
es	¿Qué trata Little Black Book sobre?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""Little Black Book"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
es	¿Qué se enfoca en Little Black Book?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""Little Black Book"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
es	¿Cuál es la cuestión de Little Black Book?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""Little Black Book"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
es	¿De qué trata Not a blind date?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""Not a blind date"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
es	¿De qué trata Not a blind date? 😹  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""Not a blind date"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
es	¿Qué es lo que se hace en Not a blind date? 😃  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""Not a blind date"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
es	¿Cuál es el tema de Not a blind date? 🤔  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""Not a blind date"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
es	¿Cómo es Not a blind date? 🎦  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""Not a blind date"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
es	¿Qué hay en Not a blind date? 💡	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""Not a blind date"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
es	¿Qué se narra en Hiding Scrawl y otros cuadros prometedores?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""Hiding Scrawl, Licking Freckles, and Other Average Wizard Things (Podfic)"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
es	¿De qué trata Elements of War?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""Elements of War"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
es	¿De qué trata Are You Firing Me??	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""Are You Firing Me?"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
es	¿De qué trata Are You Firing Me??	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""Are You Firing Me?"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
es	¿De qué trata Haunted [podfic]?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""Haunted [podfic]"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
es	¿De qué trata The Snow Prince?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""The Snow Prince"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
es	¿Cómo es el Selection Prince?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""The Snow Prince"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
es	¿Qué trata el Selection Prince?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?series ?collection ?content_warning ?romantic_category (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords) ?summary
WHERE {
?story golem:title ""The Snow Prince"" .
?story golem:keyword ?keyword .
?story golem:romanticCategory ?romantic_category .
?story golem:series ?series .
?story golem:collections ?collection .
?story golem:contentWarning ?content_warning .
?story golem:summary ?summary .
}"
